ID,ModeloCarro,DeviceId,ChargeType,DurationTicks,StartStateOfCharge,EndStateOfCharge,MeasuredBatteryEnergyInKwh,PeakPowerKw,DeltaSOC,DurationHours,valor_predito,confianca,MeasuredBatteryEnergyInKwh_Predict,Hit_Rate
1688,KANGOO Z.E. MAXI 2 LUGARES 2P,b10F2,AC,4241470000,73.0,74.0,0.3199999928474426,-0.3397727310657501,27.0,0.11781861111111111,-65536,-65536,3.045077931969035,0.6964464313771691
1689,E-EXPERT,b1217,DC,104875730000,21.5,100.0,55.619998931884766,-0.3050000071525574,78.5,2.9132147222222224,-65536,-65536,38.832717826781376,0.5966078177298333
1690,E-JUMPY,bFAA,AC,6339470000,100.0,100.0,0.0,-0.1500000059604644,0.0,0.1760963888888889,-65536,-65536,3.2250530547150094,0.7165073048095479
1691,E- SCUDO 4P,b11D7,AC,13470000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.0003741666666666667,-65536,-65536,2.048144246951634,0.7484046965202705
1692,E- SCUDO 4P,b11D7,AC,13470000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.0003741666666666667,-65536,-65536,2.048144246951634,0.7484046965202705
1693,E- SCUDO 4P,b112A,AC,53282560000,82.125,94.0,8.010000228881836,-0.5511363744735718,17.875,1.4800711111111111,-65536,-65536,6.56871007436816,0.7484046965202705
1694,E-JUMPY,bD23,AC,46068200000,73.375,84.625,7.539999961853027,-0.145454540848732,26.625,1.2796722222222223,-65536,-65536,7.025417039227369,0.7165073048095479
1695,KANGOO Z.E. MAXI 2 LUGARES 2P,b715,AC,6284600000,95.0,95.99972534179688,0.3400000035762787,,5.0,0.1745722222222222,-65536,-65536,3.2145721753178726,0.6964464313771691
1696,KANGOO Z.E. MAXI 2 LUGARES 2P,b9BB,AC,2655200000,33.0,33.0,0.0,-0.3159090876579284,67.0,0.07375555555555556,-65536,-65536,2.9134839397135437,0.6964464313771691
1697,KANGOO Z.E. MAXI 2 LUGARES 2P,bA80,AC,96000400000,57.0,100.0,13.56999969482422,-2.986363649368286,43.0,2.6666777777777777,-65536,-65536,10.657227139728203,0.6964464313771691
1698,KANGOO Z.E. MAXI 2 LUGARES 2P,bA88,AC,164020470000,20.0,100.0,26.46999931335449,-1.163636326789856,80.0,4.556124166666667,-65536,-65536,16.30004492282815,0.6964464313771691
1699,E-EXPERT,bC69,AC,20370000,100.0,100.0,0.0,-0.1500000059604644,0.0,0.0005658333333333333,-65536,-65536,2.532111265751847,0.6506321049548976
1700,E-EXPERT,bC69,AC,20370000,100.0,100.0,0.0,-0.1500000059604644,0.0,0.0005658333333333333,-65536,-65536,2.532111265751847,0.6506321049548976
1701,KANGOO Z.E. MAXI 2 LUGARES 2P,b240,AC,14411400000,27.996665954589844,36.0,2.4600000381469727,-0.1954545527696609,72.00333404541016,0.40031666666666665,-65536,-65536,3.888756303027483,0.6964464313771691
1702,KANGOO Z.E. MAXI 2 LUGARES 2P,b401,AC,60617500000,73.0,100.0,9.229999542236328,,27.0,1.6838194444444445,-65536,-65536,7.721927935572031,0.6964464313771691
1703,KANGOO Z.E. MAXI 2 LUGARES 2P,b401,AC,60617500000,73.0,100.0,9.229999542236328,,27.0,1.6838194444444445,-65536,-65536,7.721927935572031,0.6964464313771691
1704,KANGOO Z.E. MAXI 2 LUGARES 2P,b1288,AC,15166070000,76.99666595458984,85.0,2.7100000381469727,,23.003334045410156,0.4212797222222222,-65536,-65536,3.9513623146998036,0.6964464313771691
1705,E- SCUDO 4P,b11B6,AC,543070000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.015085277777777777,-65536,-65536,2.093087602698837,0.7484046965202705
1706,E-JUMPY,bD37,DC,29319100000,72.0,98.875,19.61000061035156,-0.1330000013113021,28.0,0.8144194444444445,-65536,-65536,21.008344349772067,0.8935287661368424
1707,E-EXPERT,b1098,AC,100500000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.0027916666666666667,-65536,-65536,2.5388287857528637,0.6506321049548976
1708,E-JUMPY,bC87,AC,291962170000,37.5,100.0,40.810001373291016,-0.3988636434078216,62.5,8.110060277777778,-65536,-65536,30.547099901900367,0.7165073048095479
1709,KANGOO Z.E. MAXI 2 LUGARES 2P,b114A,AC,40170000,100.0,100.0,0.0,-0.1352272778749466,0.0,0.0011158333333333333,-65536,-65536,2.6965459420410944,0.6964464313771691
1710,E-JUMPY,bC87,AC,3155730000,37.0,37.5,0.1299999952316284,-0.0443181805312633,63.0,0.08765916666666666,-65536,-65536,2.920503404322173,0.7165073048095479
1711,E-JUMPY FURG�O 2P,b126A,AC,207096670000,46.375,94.5,32.79999923706055,-0.1500000059604644,53.625,5.752685277777778,-65536,-65536,-65536.0,-65536.0
1712,E-JUMPY FURG�O 2P,b126A,AC,207096670000,46.375,94.5,32.79999923706055,-0.1500000059604644,53.625,5.752685277777778,-65536,-65536,-65536.0,-65536.0
1713,E- SCUDO 4P,b112A,AC,20774500000,77.5,82.375,3.0999999046325684,-1.1102272272109983,22.5,0.5770694444444444,-65536,-65536,3.8099840448526177,0.7484046965202705
1714,E-JUMPY,bCEA,AC,236068270000,39.0,100.0,37.79999923706055,-0.4000000059604645,61.0,6.557451944444445,-65536,-65536,25.200410880783018,0.7165073048095479
1715,KANGOO Z.E. MAXI 2 LUGARES 2P,b10E1,AC,11770000,54.0,54.0,0.0,,46.0,0.00032694444444444443,-65536,-65536,2.694189931160188,0.6964464313771691
1716,E-JUMPY,bD29,AC,14419770000,89.5,93.0,2.309999942779541,-0.1488636434078216,10.5,0.4005491666666667,-65536,-65536,3.9979969948826213,0.7165073048095479
1717,E-EXPERT,bF24,AC,1175200000,79.125,79.125,0.0,-0.1431818157434463,20.875,0.03264444444444444,-65536,-65536,2.6289238655618337,0.6506321049548976
1718,KANGOO Z.E. MAXI 2 LUGARES 2P,b114B,AC,132170000,88.0000228881836,88.0,0.0,,11.999977111816406,0.003671388888888889,-65536,-65536,2.7041780899651586,0.6964464313771691
1719,KANGOO Z.E. MAXI 2 LUGARES 2P,b114B,AC,132170000,88.0000228881836,88.0,0.0,,11.999977111816406,0.003671388888888889,-65536,-65536,2.7041780899651586,0.6964464313771691
1720,E- SCUDO 4P,b11B0,AC,124784740000,87.25,100.0,9.760000228881836,-0.1511363685131073,12.75,3.4662427777777776,-65536,-65536,12.636587552541435,0.7484046965202705
1721,E- SCUDO 4P,b11B0,AC,124784740000,87.25,100.0,9.760000228881836,-0.1511363685131073,12.75,3.4662427777777776,-65536,-65536,12.636587552541435,0.7484046965202705
1722,KANGOO Z.E. MAXI 2 LUGARES 2P,b402,AC,38568330000,38.0,58.0,6.300000190734863,-0.3943181931972503,62.0,1.0713425,-65536,-65536,5.8927700329325035,0.6964464313771691
1723,KANGOO Z.E. MAXI 2 LUGARES 2P,b402,AC,38568330000,38.0,58.0,6.300000190734863,-0.3943181931972503,62.0,1.0713425,-65536,-65536,5.8927700329325035,0.6964464313771691
1724,KANGOO Z.E. MAXI 5 LUGARES 2P,bE94,AC,99042800000,22.0,77.00052642822266,16.420000076293945,,78.0,2.7511888888888887,-65536,-65536,-65536.0,-65536.0
1725,KANGOO Z.E. MAXI 5 LUGARES 2P,bE94,AC,99042800000,22.0,77.00052642822266,16.420000076293945,,78.0,2.7511888888888887,-65536,-65536,-65536.0,-65536.0
1726,KANGOO Z.E. MAXI 2 LUGARES 2P,b10E0,AC,58549030000,50.0,86.0,10.899999618530272,-0.5204545259475708,50.0,1.6263619444444444,-65536,-65536,7.55033153321889,0.6964464313771691
1727,JAC IEV1200T AT 4X2 2P,b1214,DC,73175430000,39.0,99.0,60.630001068115234,-0.5509999990463257,61.0,2.0326508333333333,-65536,-65536,21.8314099094431,0.4384444242690484
1728,JAC IEV1200T AT 4X2 2P,b1214,DC,73175430000,39.0,99.0,60.630001068115234,-0.5509999990463257,61.0,2.0326508333333333,-65536,-65536,21.8314099094431,0.4384444242690484
1729,KANGOO Z.E. MAXI 2 LUGARES 2P,b720,AC,81671630000,49.0,94.0,13.170000076293944,-1.0056818723678589,51.0,2.268656388888889,-65536,-65536,9.468539180925028,0.6964464313771691
1730,KANGOO Z.E. MAXI 2 LUGARES 2P,b3FF,AC,84220430000,25.0,76.0,15.609999656677246,,75.0,2.339456388888889,-65536,-65536,9.679982861673448,0.6964464313771691
1731,KANGOO Z.E. MAXI 2 LUGARES 2P,b3FF,AC,84220430000,25.0,76.0,15.609999656677246,,75.0,2.339456388888889,-65536,-65536,9.679982861673448,0.6964464313771691
1732,KANGOO Z.E. MAXI 2 LUGARES 2P,b720,AC,5712569999,46.0,49.0,0.949999988079071,-0.7977272868156433,54.0,0.15868249997222222,-65536,-65536,3.1671176363544538,0.6964464313771691
1733,KANGOO Z.E. MAXI 2 LUGARES 2P,b3FF,AC,4722800000,22.0,25.0,0.800000011920929,-0.1159090921282768,78.0,0.13118888888888888,-65536,-65536,3.085008168493924,0.6964464313771691
1734,E-EXPERT,bD31,AC,82854400000,78.75,92.375,8.529999732971191,-0.5318182110786438,21.25,2.301511111111111,-65536,-65536,9.476317596587062,0.6506321049548976
1735,E-JUMPY,bE84,DC,41113400000,21.75,79.5,38.59999847412109,-0.4729999899864197,78.25,1.1420388888888888,-65536,-65536,29.176374015493735,0.8935287661368424
1736,E-JUMPY,bCC1,AC,93970000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.0026102777777777778,-65536,-65536,2.627622095676753,0.7165073048095479
1737,KANGOO Z.E. MAXI 2 LUGARES 2P,b401,AC,66579340000,37.0,73.0,11.09000015258789,-0.1272727251052856,63.0,1.8494261111111112,-65536,-65536,8.21651103100249,0.6964464313771691
1738,KANGOO Z.E. MAXI 2 LUGARES 2P,b10DF,AC,95622700000,66.0,93.0,8.510000228881836,-0.207954540848732,34.0,2.656186111111111,-65536,-65536,10.625893854174734,0.6964464313771691
1739,E-EXPERT,b1123,AC,67294070000,89.625,100.0,8.8100004196167,-0.1511363685131073,10.375,1.8692797222222222,-65536,-65536,8.17185200320853,0.6506321049548976
1740,JAC IEV1200T AT 4X2 2P,b73C,AC,585400000,100.0,100.0,0.0799999982118606,,0.0,0.01626111111111111,-65536,-65536,0.08181706908726416,0.9653797584822075
1741,JAC IEV1200T AT 4X2 2P,b73C,AC,585400000,100.0,100.0,0.0799999982118606,,0.0,0.01626111111111111,-65536,-65536,0.08181706908726416,0.9653797584822075
1742,JAC IEV1200T AT 4X2 2P,b73C,DC,570000,100.0,100.0,0.0,,0.0,1.5833333333333333e-05,-65536,-65536,-0.02477096244629346,0.4384444242690484
1743,E-EXPERT,bD35,DC,50090670000,50.250186920166016,98.875,34.70000076293945,-0.3589999973773956,49.749813079833984,1.3914075,-65536,-65536,23.44207172272513,0.5966078177298333
1744,E-EXPERT,bD36,DC,48229370000,62.0,100.0,27.770000457763672,-0.4110000133514404,38.0,1.3397047222222223,-65536,-65536,22.919180817914956,0.5966078177298333
1745,KANGOO Z.E. MAXI 2 LUGARES 2P,b39E,AC,158020470000,18.0,100.0,25.18000030517578,,82.0,4.3894575,-65536,-65536,15.802296145171793,0.6964464313771691
1746,KANGOO Z.E. MAXI 2 LUGARES 2P,b39E,AC,158020470000,18.0,100.0,25.18000030517578,,82.0,4.3894575,-65536,-65536,15.802296145171793,0.6964464313771691
1747,E- SCUDO 4P,b11B7,AC,46139270000,97.5,100.0,3.5799999237060547,-0.1511363685131073,2.5,1.281646388888889,-65536,-65536,5.962510256249882,0.7484046965202705
1748,E- SCUDO 4P,b1130,AC,133444030000,86.375,100.0,10.350000381469728,-0.543181836605072,13.625,3.706778611111111,-65536,-65536,13.371439423742721,0.7484046965202705
1749,E- SCUDO 4P,b1233,AC,10684469999,98.75,100.0,0.75,-0.1511363685131073,1.25,0.29679083330555556,-65536,-65536,2.953715525526905,0.7484046965202705
1750,E- SCUDO 4P,b11B9,AC,116126400000,88.25,100.0,9.59000015258789,-0.5443181991577148,11.75,3.2257333333333333,-65536,-65536,11.901816301030408,0.7484046965202705
1751,E- SCUDO 4P,b11D7,AC,58799230000,90.625,100.0,8.220000267028809,-0.5465909242630005,9.375,1.6333119444444444,-65536,-65536,7.0368703129443,0.7484046965202705
1752,E- SCUDO 4P,b11B8,AC,109254700000,89.5,100.0,8.579999923706055,-0.5465909242630005,10.5,3.0348527777777776,-65536,-65536,11.318664379413987,0.7484046965202705
1753,E- SCUDO 4P,b11B4,AC,156223100000,75.0,88.875,9.199999809265137,-1.5420454740524292,25.0,4.339530555555555,-65536,-65536,15.304535810828156,0.7484046965202705
1754,E- SCUDO 4P,b11B5,AC,61618970000,94.875,100.0,4.639999866485596,-0.5522727370262146,5.125,1.7116380555555555,-65536,-65536,7.276161434422056,0.7484046965202705
1755,E- SCUDO 4P,b11B8,AC,109254700000,89.5,100.0,8.579999923706055,-0.5465909242630005,10.5,3.0348527777777776,-65536,-65536,11.318664379413987,0.7484046965202705
1756,E- SCUDO 4P,b11B5,AC,61618970000,94.875,100.0,4.639999866485596,-0.5522727370262146,5.125,1.7116380555555555,-65536,-65536,7.276161434422056,0.7484046965202705
1757,E- SCUDO 4P,b11B6,AC,11370670000,99.0,100.0,0.5600000023841858,-0.5556818246841431,1.0,0.3158519444444444,-65536,-65536,3.0119484008265163,0.7484046965202705
1758,E- SCUDO 4P,b11D1,AC,3956300000,99.0,100.0,0.2899999916553497,-0.5556818246841431,1.0,0.10989722222222222,-65536,-65536,2.3827439662506253,0.7484046965202705
1759,E- SCUDO 4P,b11D4,AC,331061170000,73.0,100.0,18.100000381469727,-0.4806818068027496,27.0,9.196143611111111,-65536,-65536,30.141789546032914,0.7484046965202705
1760,E- SCUDO 4P,b11CF,AC,21597500000,98.5,100.0,1.1399999856948853,-0.5556818246841431,1.5,0.5999305555555555,-65536,-65536,3.8798261554643023,0.7484046965202705
1761,E- SCUDO 4P,b11D4,AC,331061170000,73.0,100.0,18.100000381469727,-0.4806818068027496,27.0,9.196143611111111,-65536,-65536,30.141789546032914,0.7484046965202705
1762,E- SCUDO 4P,b11CF,AC,21597500000,98.5,100.0,1.1399999856948853,-0.5556818246841431,1.5,0.5999305555555555,-65536,-65536,3.8798261554643023,0.7484046965202705
1763,E- SCUDO 4P,b11D6,AC,133466370000,62.375,78.375,10.93000030517578,-0.4693181812763214,37.625,3.707399166666667,-65536,-65536,13.373335259406227,0.7484046965202705
1764,KANGOO Z.E. MAXI 2 LUGARES 2P,b1178,AC,1214730000,99.0,100.0,0.0900000035762786,-0.2249999940395355,1.0,0.0337425,-65536,-65536,2.7939852427551024,0.6964464313771691
1765,KANGOO Z.E. MAXI 2 LUGARES 2P,b10DA,AC,136127800000,58.0,99.0,11.529999732971191,,42.0,3.781327777777778,-65536,-65536,13.986121189816137,0.6964464313771691
1766,KANGOO Z.E. MAXI 2 LUGARES 2P,b3B6,AC,72460200000,83.0,100.0,5.909999847412109,-0.5613636374473572,17.0,2.012783333333333,-65536,-65536,8.704376177097181,0.6964464313771691
1767,KANGOO Z.E. MAXI 2 LUGARES 2P,b10DA,AC,9918600000,55.0,58.0,0.8700000047683716,-0.3272727131843567,45.0,0.2755166666666667,-65536,-65536,3.516042018318405,0.6964464313771691
1768,E-JUMPY,bC8B,AC,173245230000,60.0,81.5,13.579999923706056,-0.145454540848732,40.0,4.8123675,-65536,-65536,19.19089538372134,0.7165073048095479
1769,E-JUMPY,b1224,AC,265214170000,46.125,100.0,37.52999877929688,-0.1511363685131073,53.875,7.367060277777778,-65536,-65536,27.988444343121202,0.7165073048095479
1770,KANGOO Z.E. MAXI 2 LUGARES 2P,b712,AC,79080400000,89.0000228881836,100.0,3.859999895095825,-0.2261363565921783,10.999977111816406,2.196677777777778,-65536,-65536,9.253575586737282,0.6964464313771691
1771,KANGOO Z.E. MAXI 2 LUGARES 2P,b712,AC,79080400000,89.0000228881836,100.0,3.859999895095825,-0.2261363565921783,10.999977111816406,2.196677777777778,-65536,-65536,9.253575586737282,0.6964464313771691
1772,E-EXPERT,b1006,AC,161798800000,51.0,85.625,23.530000686645508,-3.0988636016845703,49.0,4.494411111111111,-65536,-65536,16.094445463406863,0.6506321049548976
1773,JAC IEV1200T AT 4X2 2P,b2E4,AC,301098470000,50.5,100.0,49.36000061035156,-1.9431818723678589,49.5,8.36384638888889,-65536,-65536,47.28205346667936,0.9653797584822075
1774,E-JUMPY,b6B3,AC,49520870000,93.87712097167967,100.0,5.170000076293945,-0.550000011920929,6.122879028320327,1.3755797222222221,-65536,-65536,7.355691949057265,0.7165073048095479
1775,JAC IEV1200T AT 4X2 2P,b2E8,AC,217699700000,64.5,100.0,35.41999816894531,,35.5,6.047213888888889,-65536,-65536,34.182983734809085,0.9653797584822075
1776,JAC IEV1200T AT 4X2 2P,b2E8,AC,3700570000,64.0,64.5,0.6000000238418579,,36.0,0.10279361111111111,-65536,-65536,0.571102811030824,0.9653797584822075
1777,E-EXPERT,b1123,AC,56783530000,76.625,89.625,8.649999618530273,-0.4829545319080353,23.375,1.5773202777777777,-65536,-65536,7.29072430232887,0.6506321049548976
1778,E-EXPERT,bC4F,DC,55531600000,50.0,100.0,36.45000076293945,-0.3580000102519989,50.0,1.5425444444444445,-65536,-65536,24.97058019030631,0.5966078177298333
1779,E-EXPERT,bC4F,DC,55531600000,50.0,100.0,36.45000076293945,-0.3580000102519989,50.0,1.5425444444444445,-65536,-65536,24.97058019030631,0.5966078177298333
1780,KANGOO Z.E. MAXI 2 LUGARES 2P,b58,AC,159047230000,41.0,100.0,19.32999992370605,-0.1988636404275894,59.0,4.417978611111111,-65536,-65536,15.887474234329533,0.6964464313771691
1781,KANGOO Z.E. MAXI 2 LUGARES 2P,b7F7,AC,75733900000,67.0,100.0,11.949999809265137,-0.5397727489471436,33.0,2.1037194444444443,-65536,-65536,8.975956205999449,0.6964464313771691
1782,E-JUMPY,b10EC,AC,121064330000,75.5,100.0,16.510000228881836,-0.478409081697464,24.5,3.3628980555555557,-65536,-65536,14.199383874558045,0.7165073048095479
1783,E-JUMPY,bE37,AC,37212530000,97.375,100.0,2.8299999237060547,-0.1511363685131073,2.625,1.033681388888889,-65536,-65536,6.178302889675481,0.7165073048095479
1784,KANGOO Z.E. MAXI 2 LUGARES 2P,b381,AC,161820470000,58.00001525878906,100.0,12.90999984741211,,41.99998474121094,4.495013055555556,-65536,-65536,16.117537037687484,0.6964464313771691
1785,KANGOO Z.E. MAXI 2 LUGARES 2P,b10E1,AC,178991770000,7.997944831848144,54.0,14.140000343322754,-0.0931818187236785,92.00205516815186,4.971993611111111,-65536,-65536,17.542035968649245,0.6964464313771691
1786,KANGOO Z.E. MAXI 2 LUGARES 2P,b1E7,AC,940669999,100.0,100.0,0.0799999982118606,-7.834090709686279,0.0,0.026129722194444444,-65536,-65536,2.7712497376713943,0.6964464313771691
1787,JAC IEV1200T,b10F7,AC,221248400000,62.5,100.0,35.540000915527344,-1.8181818723678589,37.5,6.145788888888889,-65536,-65536,-65536.0,-65536.0
1788,JAC IEV1200T,b10F7,AC,221248400000,62.5,100.0,35.540000915527344,-1.8181818723678589,37.5,6.145788888888889,-65536,-65536,-65536.0,-65536.0
1789,KANGOO Z.E. MAXI 2 LUGARES 2P,b1E7,AC,430830000,100.0,100.0,0.0299999993294477,,0.0,0.0119675,-65536,-65536,2.7289543649542995,0.6964464313771691
1790,E-EXPERT,bD31,AC,155353800000,53.375,78.75,16.3799991607666,-0.4556818306446075,46.625,4.315383333333333,-65536,-65536,15.554143249422673,0.6506321049548976
1791,KANGOO Z.E. MAXI 2 LUGARES 2P,bC75,AC,32530400000,94.0,100.0,2.4600000381469727,-0.6625000238418579,6.0,0.9036222222222222,-65536,-65536,5.391874653420064,0.6964464313771691
1792,KANGOO Z.E. MAXI 2 LUGARES 2P,bA60,AC,296072170000,14.0,98.0,25.979999542236328,-0.305681824684143,86.0,8.224226944444444,-65536,-65536,27.25480696656875,0.6964464313771691
1793,KANGOO Z.E. MAXI 2 LUGARES 2P,b1E7,AC,3940500000,100.0,100.0,0.2599999904632568,-2.168181896209717,0.0,0.10945833333333334,-65536,-65536,3.020110023700496,0.6964464313771691
1794,E-JUMPY,bCC1,AC,154674730000,67.875,100.0,22.559999465942383,-0.4749999940395355,32.125,4.296520277777778,-65536,-65536,17.41448170590212,0.7165073048095479
1795,KANGOO Z.E. MAXI 2 LUGARES 2P,b10D6,AC,145069930000,18.000085830688477,100.0,26.11000061035156,-0.6965909004211426,81.99991416931152,4.029720277777778,-65536,-65536,14.727943569340173,0.6964464313771691
1796,KANGOO Z.E. MAXI 2 LUGARES 2P,b1104,AC,196273370000,37.99683380126953,94.0003433227539,16.940000534057617,-0.5102272629737854,62.00316619873047,5.452038055555556,-65536,-65536,18.975685181306922,0.6964464313771691
1797,E-EXPERT,bC51,DC,58196830000,50.5,100.0,35.06999969482422,-0.1330000013113021,49.5,1.6165786111111111,-65536,-65536,25.719317377340765,0.5966078177298333
1798,E-JUMPY,b101E,AC,453026130000,24.0,56.75,20.850000381469727,-0.0909090936183929,76.0,12.584059166666666,-65536,-65536,45.95412833666129,0.7165073048095479
1799,KANGOO Z.E. MAXI 2 LUGARES 2P,b1BD,AC,51580500000,75.0,100.0,8.079999923706055,-0.9784091114997864,25.0,1.4327916666666667,-65536,-65536,6.972235318291951,0.6964464313771691
1800,E-EXPERT,b101C,AC,333716900000,62.25,85.25,14.470000267028809,-0.4659090936183929,37.75,9.269913888888889,-65536,-65536,30.50681630187943,0.6506321049548976
1801,KANGOO Z.E. MAXI 2 LUGARES 2P,b1129,AC,83626870000,57.0,100.0,12.949999809265137,-0.1340909153223037,43.0,2.322968611111111,-65536,-65536,9.630742234262495,0.6964464313771691
1802,E-JUMPY,bA1E,AC,269837100000,37.875,100.0,39.619998931884766,-0.3988636434078216,62.125,7.495475,-65536,-65536,28.430663781671633,0.7165073048095479
1803,E-JUMPY,bA1E,AC,269837100000,37.875,100.0,39.619998931884766,-0.3988636434078216,62.125,7.495475,-65536,-65536,28.430663781671633,0.7165073048095479
1804,E- SCUDO 4P,b11FF,AC,287558800000,45.875,100.0,39.0099983215332,-0.1511363685131073,54.125,7.987744444444444,-65536,-65536,26.450055235692155,0.7484046965202705
1805,E-JUMPY,b1008,AC,212243700000,54.125,100.0,32.36000061035156,-0.1511363685131073,45.875,5.8956583333333334,-65536,-65536,22.921404283429077,0.7165073048095479
1806,KANGOO Z.E. MAXI 2 LUGARES 2P,b1C1,AC,55760270000,75.0,100.0,8.350000381469727,-10.890909194946287,25.0,1.548896388888889,-65536,-65536,7.318981219689402,0.6964464313771691
1807,E- SCUDO 4P,b1209,AC,266065470000,60.125,100.0,28.530000686645508,-0.1511363685131073,39.875,7.3907075,-65536,-65536,24.62607038602819,0.7484046965202705
1808,KANGOO Z.E. MAXI 2 LUGARES 2P,bA1D,AC,2358230000,99.0,100.0,0.1099999994039535,,1.0,0.06550638888888889,-65536,-65536,2.8888478639634427,0.6964464313771691
1809,E-EXPERT,b10A2,AC,5493270000,80.0,80.375,0.2399999946355819,-0.5329545736312866,20.0,0.15259083333333334,-65536,-65536,2.9909196423095015,0.6506321049548976
1810,E-EXPERT,b10A2,AC,5493270000,80.0,80.375,0.2399999946355819,-0.5329545736312866,20.0,0.15259083333333334,-65536,-65536,2.9909196423095015,0.6506321049548976
1811,E-EXPERT,bF24,AC,209800200000,52.25,79.12466430664062,16.239383697509766,-0.4534091055393219,47.75,5.8277833333333335,-65536,-65536,20.118535873700235,0.6506321049548976
1812,E-JUMPY,bDF3,DC,45408470000,62.875,100.0,26.649999618530277,-0.4129999876022339,37.125,1.261346388888889,-65536,-65536,32.15088366645659,0.8935287661368424
1813,KANGOO Z.E. MAXI 2 LUGARES 2P,bA1D,AC,858100000,99.0,99.0,0.0799999982118606,,1.0,0.02383611111111111,-65536,-65536,2.7643998849925047,0.6964464313771691
1814,E-EXPERT,b1006,AC,73114100000,32.5,51.0,11.359999656677246,-0.3988636434078216,67.5,2.0309472222222222,-65536,-65536,8.659761249826747,0.6506321049548976
1815,E-JUMPY,b987,AC,211507170000,67.0,100.0,21.65999984741211,-0.471590906381607,33.0,5.8751991666666665,-65536,-65536,22.85094942404865,0.7165073048095479
1816,E-JUMPY,b987,AC,211507170000,67.0,100.0,21.65999984741211,-0.471590906381607,33.0,5.8751991666666665,-65536,-65536,22.85094942404865,0.7165073048095479
1817,E-JUMPY,bE39,AC,506170000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.014060277777777777,-65536,-65536,2.6670522519997966,0.7165073048095479
1818,E-JUMPY,bE39,AC,920400000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025566666666666668,-65536,-65536,2.706676593711816,0.7165073048095479
1819,E-EXPERT,bF26,AC,335744770000,60.0,100.0,25.700000762939453,-0.1500000059604644,40.0,9.326243611111112,-65536,-65536,30.67681826474555,0.6506321049548976
1820,E- SCUDO 4P,b1203,AC,182979270000,74.5,100.0,19.40999984741211,-0.1511363685131073,25.5,5.0827575,-65536,-65536,17.57514016646005,0.7484046965202705
1821,E-JUMPY,bE39,AC,910400000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.02528888888888889,-65536,-65536,2.705720015441,0.7165073048095479
1822,KANGOO Z.E. MAXI 2 LUGARES 2P,b11AA,AC,182110430000,49.0,100.0,17.030000686645508,-0.4011363685131073,51.0,5.058623055555556,-65536,-65536,17.800754169136873,0.6964464313771691
1823,E-JUMPY,bE39,AC,910470000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025290833333333332,-65536,-65536,2.7057267114888957,0.7165073048095479
1824,E-JUMPY,b11E1,AC,221755030000,68.25,100.0,23.61000061035156,-0.4738636314868927,31.75,6.159861944444445,-65536,-65536,23.8312374438853,0.7165073048095479
1825,E-JUMPY,b11E1,AC,221755030000,68.25,100.0,23.61000061035156,-0.4738636314868927,31.75,6.159861944444445,-65536,-65536,23.8312374438853,0.7165073048095479
1826,KANGOO Z.E. MAXI 2 LUGARES 2P,bA21,AC,130570270000,37.0,100.0,20.049999237060547,,63.0,3.6269519444444445,-65536,-65536,13.525078895768049,0.6964464313771691
1827,E-JUMPY,bE39,AC,910470000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025290833333333332,-65536,-65536,2.7057267114888957,0.7165073048095479
1828,MASTER FURG�O L1H1 8M� 2.3 2P,b1124,AC,47110400000,60.0,71.97843170166016,3.7699999809265137,-0.2045454531908035,40.0,1.3086222222222221,-65536,-65536,-65536.0,-65536.0
1829,E-JUMPY,b9BE,AC,178770930000,73.75,100.0,18.450000762939453,-0.4772727191448211,26.25,4.965859166666666,-65536,-65536,19.719471838826244,0.7165073048095479
1830,E-JUMPY,b9BE,AC,178770930000,73.75,100.0,18.450000762939453,-0.4772727191448211,26.25,4.965859166666666,-65536,-65536,19.719471838826244,0.7165073048095479
1831,E-JUMPY,bE39,AC,910400000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.02528888888888889,-65536,-65536,2.705720015441,0.7165073048095479
1832,E- SCUDO 4P,b11FD,AC,105270970000,85.75,100.0,11.270000457763672,-0.5409091114997864,14.25,2.9241936111111113,-65536,-65536,10.980593770292373,0.7484046965202705
1833,E-JUMPY,b6B0,AC,125598270000,59.5,96.125,24.01000022888184,-0.4693181812763214,40.5,3.488840833333333,-65536,-65536,14.633090723076483,0.7165073048095479
1834,E-JUMPY,bE39,AC,621270000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.0172575,-65536,-65536,2.678062467896891,0.7165073048095479
1835,E-JUMPY,bE39,AC,910400000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.02528888888888889,-65536,-65536,2.705720015441,0.7165073048095479
1836,E-EXPERT,b10AE,AC,443453399999,47.0,100.0,33.5,-0.4045454561710357,53.0,12.318149999972222,-65536,-65536,39.706331259883456,0.6506321049548976
