"ModeloCarro","id","GeotabId","ChargeIsEstimated","ChargeType","StartTime","DeviceId","DurationTicks","EndStateOfCharge","EnergyConsumedKwh","EnergyUsedSinceLastChargeKwh","Latitude","Longitude","MaxACVoltage","MeasuredBatteryEnergyInKwh","MeasuredBatteryEnergyOutKwh","MeasuredOnBoardChargerEnergyInKwh","MeasuredOnBoardChargerEnergyOutKwh","PeakPowerKw","StartStateOfCharge","TripStop","Version","RecordCreationTimeUtc"
"E-Jumpy","623","avDZAHOPEkkytev5lOW8LlA",False,"DC","2024-04-10 00:07:00.02","b5C0","368000000","65.875","0",NULL,"-23.56029510498047","-46.567832946777344",NULL,"0","0","0","0","-0.41600000858306885","65.875","2024-04-09 23:46:53","2291237","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1691","asaHjS5vQYUGCi3OJ2kMLlA",True,"AC","2024-04-10 00:06:56","b32D","88590400000","94.97714233398438","17.5","0","-22.911283493041992","-47.10054397583008",NULL,"15.399999618530273","0","0","0",NULL,"46.00010299682617","2024-04-09 22:19:24.063","2291817","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","981","aWDvvTQkeTkikuhi5jUvrqA",True,"AC","2024-04-10 00:06:29","b40D","49300370000","100","8.647727012634277","7.679999828338623","-23.511629104614258","-46.743553161621094",NULL,"7.610000133514404","0","0","0",NULL,"78","2024-04-10 00:06:20","2291537","2024-04-10 20:03:05.580012"
"E- Scudo 4P","604","aPdG5aazXwEWRdcAiaZZZaA",True,"AC","2024-04-10 00:05:43","b1209","122995170000","81.625","15.772727012634277",NULL,"-19.94677734375","-44.03218078613281",NULL,"13.880000114440918","0","0","0","-0.46590909361839294","61.87503433227539","2024-04-10 00:04:16","2291223","2024-04-10 20:03:05.580012"
"E- Scudo 4P","3323","apeAQ4Ch5okaPjg92wHtntg",True,"AC","2024-04-10 00:05:43","b1209","122995170000","81.625","15.772727012634277",NULL,"-19.94677734375","-44.03218078613281",NULL,"13.880000114440918","0","0","0","-0.46590909361839294","61.87503433227539","2024-04-10 00:04:16","2292609","2024-04-10 20:38:48.729829"
"Kangoo Z.E. MAXI 2 Lugares 2P","2176","akjLKM_t53U60RkSs6OwsoQ",True,"AC","2024-04-10 00:04:24","b10F3","80834570000","99","14.954545021057129","0","-23.511680603027344","-46.74380874633789",NULL,"13.15999984741211","0","0","0","-3.281818151473999","59","2024-04-09 23:50:16","2291571","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2016","aGN4t0bOTGkakXm-7VOaVzQ",True,"AC","2024-04-10 00:04:24","bCDC","16819170000","34","1.5113636255264282",NULL,"-22.636722564697266","-47.19021987915039",NULL,"1.3300000429153442","0","0","0","-0.9034090638160706","29","2024-04-10 00:03:51","2290045","2024-04-10 20:03:05.580012"
"E-Jumpy","339","aR36IiogvAU2DEL5LQh0tKA",True,"AC","2024-04-10 00:03:31","bFAF","276792100000","100","24.375","22.889999389648438","-19.807283401489258","-43.95747756958008",NULL,"21.450000762939453","0.009999999776482582","0","0","-0.15000000596046448","65.375","2024-04-10 00:01:03","2291633","2024-04-10 20:03:05.580012"
"JAC iEV1200T AT 4x2 2P","195","aLi6tmdZiS0ag0F5_VWdUYg",True,"AC","2024-04-10 00:03:03","b73C","125071130000","100","23.227272033691406","0","-23.463397979736328","-46.45427322387695",NULL,"20.440000534057617","0","0","0",NULL,"80","2024-04-09 19:24:43","2290684","2024-04-10 20:03:05.580012"
"JAC iEV1200T AT 4x2 2P","2860","acdn2umnaMU-wDBgBM7FLnw",True,"AC","2024-04-10 00:03:03","b73C","125071130000","100","23.227272033691406","0","-23.463397979736328","-46.45427322387695",NULL,"20.440000534057617","0","0","0",NULL,"80","2024-04-09 19:24:43","2292161","2024-04-10 20:04:09.943701"
"Kangoo Z.E. MAXI 2 Lugares 2P","1149","aLENAP0YA8E-tyvDtJBM_mQ",True,"AC","2024-04-10 00:02:56","b10E6","121630370000","100","24.170454025268555","20.68000030517578","-23.51137351989746","-46.743629455566406",NULL,"21.270000457763672","0","0","0",NULL,"33","2024-04-10 00:02:36.063","2291546","2024-04-10 20:03:05.580012"
"E-Jumpy","2165","a-uFKhfcAoU209bv7G1N7PQ",True,"AC","2024-04-10 00:02:29","b101E","469355770000","59.5","24.784090042114258","0","-20.25848388671875","-40.42887496948242",NULL,"21.809999465942383","0.009999999776482582","0","0","-0.39318183064460754","26.5","2024-04-09 23:41:39","2289398","2024-04-10 20:03:05.580012"
"E-Jumpy","1635","a82IKP0xwwkWPZzJ7flefow",True,"AC","2024-04-10 00:01:59","bC85","351953670000","73.375","31.409090042114258","0","-23.285247802734375","-46.73689651489258",NULL,"27.639999389648438","0.009999999776482582","0","0","-1.0545454025268555","31.75","2024-04-10 00:01:03","2291554","2024-04-10 20:03:05.580012"
"E-Jumpy","3101","aJGFDePShYk-XKhdaNexsqg",True,"AC","2024-04-10 00:01:59","bC85","351953670000","73.375","31.409090042114258",NULL,"-23.285247802734375","-46.73689651489258",NULL,"27.639999389648438","0.009999999776482582","0","0","-1.0545454025268555","31.75","2024-04-10 00:01:03","2292386","2024-04-10 20:17:26.21686"
"E-Jumpy","57","adBfqgcXhTEGpSw0O66Se4Q",True,"AC","2024-04-10 00:01:40","bC85","122170000","31.75","0","3.509999990463257","-23.285247802734375","-46.73689651489258",NULL,"0","0","0","0","-0.3954545557498932","31.75","2024-04-10 00:01:03","2291553","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1121","a77PZ53OEDUO38f_UY3XQnA",True,"AC","2024-04-10 00:01:23","b1BD","68770400000","100","12.397727012634277","10.609999656677246","-23.572120666503906","-46.60039520263672",NULL,"10.90999984741211","0","0","0","-0.5375000238418579","65","2024-04-10 00:00:41.063","2291550","2024-04-10 20:03:05.580012"
"JAC iEV1200T AT 4x2 2P","2003","a_a0HLndM2kS_gzDO62AzkA",True,"AC","2024-04-10 00:00:28.013","b228","259252500000","100","47.42045593261719","38.40999984741211","-23.960447311401367","-46.47006607055664",NULL,"41.72999954223633","0","0","0","-0.8772727251052856","58.5","2024-04-09 23:59:45","2291555","2024-04-10 20:03:05.580012"
"E-Expert","241","aHWymuzxG202LbD9pTmoieQ",True,"AC","2024-04-09 23:57:15.007","b1098","328724530000","99","27.477272033691406","26.1200008392334","-24.16750144958496","-46.770225524902344",NULL,"24.18000030517578","0","0","0","-0.47045454382896423","65.125","2024-04-09 23:56:24","2291562","2024-04-10 20:03:05.580012"
"E-Expert","594","aJOBY5JTE7k6vBs3ObwHP4A",True,"AC","2024-04-09 23:56:16","b1006","287949500000","100","47.397727966308594","28.610000610351562","-23.571992874145508","-46.60003662109375",NULL,"41.709999084472656","0.009999999776482582","0","0","-0.1511363685131073","41.5","2024-04-09 23:55:08","2290129","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2286","a37Vs5UcIGkiviqoCF_UQ_Q",True,"AC","2024-04-09 23:54:13","b9DF","153480270000","100","13.625","12.420000076293945","-23.580005645751953","-46.81190490722656",NULL,"11.989999771118164","0","0","0","-0.6204545497894287","64","2024-04-09 23:51:49","2291580","2024-04-10 20:03:05.580012"
"E-Jumpy","1799","apfXRFc5uFUmAivdw7heKrg",True,"AC","2024-04-09 23:53:06","b742","259324730000","100","42.07954406738281","37.029998779296875","-23.440717697143555","-47.38923645019531",NULL,"37.029998779296875","0","0","0","-0.4022727310657501","43.5","2024-04-09 23:52:19","2291568","2024-04-10 20:03:05.580012"
"E-Jumpy","2985","axTJQWzvMf0q-Lqw17GFrAw",True,"AC","2024-04-09 23:52:51","b10D4","10342670000","64","1.3636363744735718","0","-25.473331451416016","-49.24641418457031",NULL,"1.2000000476837158","0","0","0","-0.4681818187236786","61","2024-04-09 23:24:31","2292286","2024-04-10 20:09:18.844365"
"E-Jumpy","751","a8DcBB7bhiUu4fZ_irkbjoQ",True,"AC","2024-04-09 23:52:51","b10D4","10342670000","64","1.3636363744735718","0","-25.473331451416016","-49.24641418457031",NULL,"1.2000000476837158","0","0","0","-0.4681818187236786","61","2024-04-09 23:24:31","2290825","2024-04-10 20:03:05.580012"
"E-Jumpy","794","ah3FD4bD1Xk6Yyr4hTId9yg",True,"AC","2024-04-09 23:51:22","b1224","237238970000","100","37.693180084228516","33.290000915527344","-23.029836654663086","-47.10617446899414",NULL,"33.16999816894531","0","0","0","-0.1511363685131073","53","2024-04-09 23:50:43","2290217","2024-04-10 20:03:05.580012"
"E-Jumpy","2981","ahlJzwqArdEWB0Oo4UsN5YA",True,"AC","2024-04-09 23:51:18","b10D4","364730000","61","0","0","-25.473331451416016","-49.24641418457031",NULL,"0","0.009999999776482582","0","0","-0.4681818187236786","61","2024-04-09 23:24:31","2292285","2024-04-10 20:09:18.844365"
"E-Jumpy","2070","awrCwEFWQZE2rm57D2BevUw",True,"AC","2024-04-09 23:51:18","b10D4","364730000","61","0","0","-25.473331451416016","-49.24641418457031",NULL,"0","0.009999999776482582","0","0","-0.4681818187236786","61","2024-04-09 23:24:31","2290824","2024-04-10 20:03:05.580012"
"E-Expert","263","aBmGV1V4sxkuLcImGup7Fdg",True,"AC","2024-04-09 23:51:13","b121E","289810370000","100","48.977272033691406","43.75","-22.957746505737305","-43.382808685302734",NULL,"43.099998474121094","0.009999999776482582","0","0","-0.39886364340782166","37.875","2024-04-09 23:50:37","2291670","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","947","acWOce06eU0e4-nY3NIYkEQ",True,"AC","2024-04-09 23:51:06","b10F3","7514829999","59","1.5227272510528564","9.949999809265137","-23.511680603027344","-46.74380874633789",NULL,"1.340000033378601","0","0","0","-0.3238636255264282","55","2024-04-09 23:50:16","2291570","2024-04-10 20:03:05.580012"
"E-Jumpy","1707","aJdLHC9NRQEqf5-3X0KFVAw",True,"AC","2024-04-09 23:51:05","b982","399318600000","100","50.34090805053711","44.900001525878906","-19.94677734375","-44.032230377197266",NULL,"44.29999923706055","0","0","0","-0.46704545617103577","32.375","2024-04-09 23:50:21","2291595","2024-04-10 20:03:05.580012"
"E-Expert","923","ar9gBMl1j3EKi5StzLY058A",True,"AC","2024-04-09 23:49:54","b10A4","172288800000","89","7.6477274894714355",NULL,"-20.145715713500977","-40.23695373535156",NULL,"6.730000019073486","0.05999999865889549","0","0","-0.5443181991577148","78","2024-04-09 23:48:36","2291181","2024-04-10 20:03:05.580012"
"E-Expert","3280","a95CMDKu-P0yRANKB0mbgwQ",True,"AC","2024-04-09 23:49:54","b10A4","172288800000","89","7.6477274894714355",NULL,"-20.145715713500977","-40.23695373535156",NULL,"6.730000019073486","0.05999999865889549","0","0","-0.5443181991577148","78","2024-04-09 23:48:36","2292566","2024-04-10 20:31:40.928779"
"E-Jumpy","427","a8zgcb_lzR0mtraVJnnhHfg",True,"AC","2024-04-09 23:49:40","b952","100993430000","93.375","17.295454025268555","0","-25.473356246948242","-49.24641418457031",NULL,"15.220000267028809","0","0","0","-0.5477272868156433","69.875","2024-04-09 23:32:10.127","2290972","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2p","344","acIS4Yya2-kWxSEIINqeCyA",True,"AC","2024-04-09 23:49:20","bFB0","31064229999","99","4.5227274894714355","0.009999999776482582","-23.440818786621094","-47.389183044433594",NULL,"3.9800000190734863","0","0","0","-0.44090908765792847","91","2024-04-09 23:48:01","2291575","2024-04-10 20:03:05.580012"
"E-Jumpy","1284","a67X_fNPDB02sYttFRfSl-w",False,"DC","2024-04-09 23:49:13","b5C0","567430000","65.875","0","24.440000534057617","-23.56029510498047","-46.567832946777344",NULL,"0","0","0","0","-0.08299999684095383","65.875","2024-04-09 23:46:53","2283352","2024-04-10 20:03:05.580012"
"E-Jumpy","387","avmFHBcM9Ok6aXq7cq-FRMA",True,"AC","2024-04-09 23:48:47","bCCF","131858570000","100","12.045454978942871","0.17000000178813934","-12.905599594116211","-38.44725799560547",NULL,"10.600000381469727","0.009999999776482582","0","0","-0.5329545736312866","82.625","2024-04-09 23:38:34","2291603","2024-04-10 20:03:05.580012"
"E-Jumpy","1965","aNeHl3JBVf0yFVegDcv-p3g",True,"AC","2024-04-09 23:48:27","b73F","184919130000","100","28.340909957885742","0","-23.440793991088867","-47.389183044433594",NULL,"24.940000534057617","0","0","0","-0.15000000596046448","62.5","2024-04-09 22:18:24","2291857","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1698","ak50lmOMXqUaM0UfEZf8Q9w",True,"AC","2024-04-09 23:48:15","bEC8","51489870000","63","3.75","0","-23.416141510009766","-46.435508728027344",NULL,"3.299999952316284","0","0","0",NULL,"53","2024-04-09 23:36:31.063","2287389","2024-04-10 20:03:05.580012"
"E-Jumpy Furgão 2p","807","ap59P9ZZG80WPenD25w8SPQ",True,"AC","2024-04-09 23:48:11","b1268","46911370000","86.75","8.534090995788574","0.10999999940395355","-12.905702590942383","-38.44720458984375",NULL,"7.510000228881836","0","0","0","-0.5443181991577148","75.375","2024-04-09 23:47:35","2291577","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 5 Lugares 2P","528","aSmmgqB6FrEGB4fbleka6TQ",True,"AC","2024-04-09 23:47:14.007","bE3A","71350300000","100","13.136363983154297","0","-23.571992874145508","-46.60019302368164",NULL,"11.5600004196167","0","0","0",NULL,"62","2024-04-09 23:29:55.063","2291621","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","566","aPz0Vxuqfo0SWK1P6XjtKkg",True,"AC","2024-04-09 23:47:06.02","b3C9","151483900000","99","27.397727966308594","1.4600000381469727","-23.39993667602539","-47.38002014160156",NULL,"24.110000610351562","0","0","0","-0.1931818127632141","23","2024-04-09 23:46:22","2291612","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","478","a4FP4ONZKJ0eU9Odos7aO-Q",True,"AC","2024-04-09 23:46:33","bEC8","671570000","53","0.034090910106897354","0","-23.416141510009766","-46.435508728027344",NULL,"0.029999999329447746","0","0","0",NULL,"53","2024-04-09 23:36:31.063","2287388","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2311","aKCiYB2C2Ek2kKkZCY1KRxQ",True,"AC","2024-04-09 23:46:20","bC15","243190400000","100","22.386363983154297","20.40999984741211","-15.79417610168457","-47.98686599731445",NULL,"19.700000762939453","0","0","0","-0.512499988079071","37.00041198730469","2024-04-09 23:43:21","2291758","2024-04-10 20:03:05.580012"
"E- Scudo 4P","2581","aYyR15tbmBkSvg0Deu-27Zw",True,"AC","2024-04-09 23:46:13","b1147","60973330000","89.5","3.454545497894287","0","-23.416038513183594","-46.43540573120117",NULL,"3.0399999618530273","0","0","0","-0.5454545617103577","84.625","2024-04-09 21:02:47","2290480","2024-04-10 20:03:05.580012"
"E- Scudo 4P","2709","aSAqpmtvF3kKM3lLaJHucHg",True,"AC","2024-04-09 23:46:13","b1147","60973330000","89.5","3.454545497894287","0","-23.416038513183594","-46.43540573120117",NULL,"3.0399999618530273","0","0","0","-0.5454545617103577","84.625","2024-04-09 21:02:47","2291980","2024-04-10 20:03:37.624787"
"Kangoo Z.E. MAXI 2 Lugares 2P","2079","aXCEnVHCtqkCCPaF0EvZk-g",True,"AC","2024-04-09 23:46:00","bED2","102850370000","100","18.68181800842285","0","-23.572019577026367","-46.60019302368164",NULL,"16.440000534057617","0","0","0",NULL,"51","2024-04-09 23:18:33","2291649","2024-04-10 20:03:05.580012"
"E- Scudo 4P","2687","akAVOjnP2s02A64Gos-95TA",True,"AC","2024-04-09 23:45:34","b1119","61716830000","81","3.795454502105713","0","-23.415935516357422","-46.435455322265625",NULL,"3.3399999141693115","0","0","0","-1.5102273225784302","75.75","2024-04-09 21:05:33","2291974","2024-04-10 20:03:37.624787"
"E- Scudo 4P","433","aHDwWyRFm90Wkhs1jwwLOEQ",True,"AC","2024-04-09 23:45:34","b1119","61716830000","81","3.795454502105713","0","-23.415935516357422","-46.435455322265625",NULL,"3.3399999141693115","0","0","0","-1.5102273225784302","75.75","2024-04-09 21:05:33","2290474","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","363","aBo36aIc0KEOIr_wXfAYCVA",True,"AC","2024-04-09 23:44:50","b9B7","22338100000","52","2.3636362552642822","18.040000915527344","-23.56743621826172","-46.40576171875",NULL,"2.0799999237060547","0","0","0","-0.9170454740524292","45","2024-04-09 23:43:45.127","2289409","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2986","aCyL-ISfzCEm9l5Zlq9wYJQ",True,"AC","2024-04-09 23:44:50","b9B7","22338100000","52","2.3636362552642822","18.040000915527344","-23.56743621826172","-46.40576171875",NULL,"2.0799999237060547","0","0","0","-0.9170454740524292","45","2024-04-09 23:43:45.127","2292297","2024-04-10 20:09:18.844365"
"E-Scudo 4P","413","auxQpBpD5vEeLbNa4CmuR1Q",True,"AC","2024-04-09 23:44:42","b1120","62794500000","66.5","5","0","-23.416038513183594","-46.435508728027344",NULL,"4.400000095367432","0.009999999776482582","0","0","-0.4749999940395355","59.875","2024-04-09 22:23:15","2290454","2024-04-10 20:03:05.580012"
"E-Scudo 4P","2698","a5BRVKGwkVUKPBUSeAYcZaw",True,"AC","2024-04-09 23:44:42","b1120","62794500000","66.5","5","0","-23.416038513183594","-46.435508728027344",NULL,"4.400000095367432","0.009999999776482582","0","0","-0.4749999940395355","59.875","2024-04-09 22:23:15","2291952","2024-04-10 20:03:37.624787"
"E- Scudo 4P","2432","aWPWZP3Md60qReG_nokzyHA",True,"AC","2024-04-09 23:44:05","b1145","54827900000","73.5","3.3636362552642822","0","-23.41619110107422","-46.435482025146484",NULL,"2.9600000381469727","0","0","0","-0.47613635659217834","68.625","2024-04-09 19:35:38","2290661","2024-04-10 20:03:05.580012"
"E- Scudo 4P","2857","a7fImpgqZ2UGJSR-Qf23zXQ",True,"AC","2024-04-09 23:44:05","b1145","54827900000","73.5","3.3636362552642822","0","-23.41619110107422","-46.435482025146484",NULL,"2.9600000381469727","0","0","0","-0.47613635659217834","68.625","2024-04-09 19:35:38","2292142","2024-04-10 20:04:09.943701"
"E-Expert","955","asFpzyuXnPU-C_FTWSFS4Cw",False,"DC","2024-04-09 23:43:58","bC51","53024070000","100","31.299999237060547","30.1200008392334","-23.56029510498047","-46.56765365600586",NULL,"31.299999237060547","0","0","0","-0.13300000131130219","55.250370025634766","2024-04-09 23:41:53","2291586","2024-04-10 20:03:05.580012"
"E-Expert","2242","ahy5_uw-YUk-cHcMJE4qvGQ",True,"AC","2024-04-09 23:43:36","bC79","40533900000","50","2.0568182468414307","0","-21.190629959106445","-50.468017578125",NULL,"1.809999942779541","0","0","0","-0.4056818187236786","47.125","2024-04-09 21:58:01","2291832","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2633","aas3dDAM3dUWvOTlZnO1wgQ",True,"AC","2024-04-09 23:43:33","bEC8","221600000","53","0.011363636702299118","0.019999999552965164","-23.416141510009766","-46.435508728027344",NULL,"0.009999999776482582","0","0","0",NULL,"53","2024-04-09 23:36:31.063","2287387","2024-04-10 20:03:05.580012"
"E- Scudo 4P","1031","am-GDOCcJs0G7arCYnnDIyg",True,"AC","2024-04-09 23:43:29","b11E9","85288630000","92.5","11.022727012634277","16.469999313354492","-19.94677734375","-44.032127380371094",NULL,"9.699999809265137","0","0","0","-0.14886364340782166","78.375","2024-04-09 23:42:45","2291614","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1874","aLZOE5Q-DvkC2ApXnJ6yHHw",True,"AC","2024-04-09 23:43:18","b379","150660200000","100","13.386363983154297","10.489999771118164","-23.596210479736328","-45.35546875",NULL,"11.779999732971191","0","0","0","-1.7681818008422852","62","2024-04-09 23:42:48","2291584","2024-04-10 20:03:05.580012"
"E-Jumpy","303","a4FVIGln_rUWv3ScLxV2FoQ",True,"AC","2024-04-09 23:42:26","b101E","6575300000","26.5","0.3295454680919647","0.8600000143051147","-20.25848388671875","-40.42887496948242",NULL,"0.28999999165534973","0","0","0","-0.04318181797862053","26","2024-04-09 23:41:39","2289397","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1834","a4OErhNUAZkyS5dN58Q9tsA",True,"AC","2024-04-09 23:42:19","bC50","73750370000","100","14.204545021057129","13.010000228881836","-23.572044372558594","-46.600242614746094",NULL,"12.5","0","0","0",NULL,"62.991729736328125","2024-04-09 23:41:31.063","2291597","2024-04-10 20:03:05.580012"
"E-Jumpy","251","afnMMqsua6UyGaMmwA2f-gg",True,"AC","2024-04-09 23:41:52","b818","191159500000","100","21.840909957885742","20.950000762939453","-16.620954513549805","-49.21935272216797",NULL,"19.219999313354492","0.009999999776482582","0","0","-0.47159090638160706","70","2024-04-09 23:41:25","2291588","2024-04-10 20:03:05.580012"
"E-Jumpy","537","alWuZAkg0oEe6gq4urtP_Og",True,"AC","2024-04-09 23:41:41","bFE5","179208770000","99.99998474121094","29.136363983154297","24.059999465942383","-3.8807296752929688","-38.62259292602539",NULL,"25.639999389648438","0","0","0","-1.4011363983154297","63.375","2024-04-09 23:39:35","2291661","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1946","ad-1TEvNvPkWLdXgDn7LTVw",True,"AC","2024-04-09 23:41:09","bCDC","7930030000","30","0.7272727489471436","0","-22.636722564697266","-47.19024658203125",NULL,"0.6399999856948853","0","0","0",NULL,"28","2024-04-09 23:28:14","2286453","2024-04-10 20:03:05.580012"
